timestamp_ms,value
12717742,768500
12718068,768600
12718477,768700
12718891,768800
12719156,768900
12719435,769000
12719815,769100
12720598,769200
12720975,769300
12721337,769400
12721709,769500
12722100,769600
12722401,769700
12722740,769800
12722989,769900
12723278,770000
12731899,770100
12732182,770200
12732528,770300
12733299,770400
12733564,770500
12733943,770600
12734220,770700
12734468,770800
12734769,770900
12734995,771000
12735285,771100
12735709,771200
12736158,771300
12736477,771400
12736889,771500
12737269,771600
12737629,771700
12737986,771800
12738319,771900
12738637,772000
12739300,772100
12739569,772200
12739945,772300
12740246,772400
12740611,772500
12740995,772600
12741300,772700
12741637,772800
12742021,772900
12742310,773000
12742625,773100
12742922,773200
12743253,773300
12743574,773400
12743912,773500
12744202,773600
12744480,773700
12744834,773800
12745473,773900
12745852,774000
12746152,774100
12746407,774200
12746731,774300
12747170,774400
12747567,774500
12747977,774600
12748348,774700
12748727,774800
12749078,774900
12749491,775000
12749814,775100
12750081,775200
12750419,775300
12750739,775400
12751078,775500
12751772,775600
12752168,775700
12752520,775800
12752827,775900
12753166,776000
12753458,776100
12753715,776200
12754067,776300
12754381,776400
12754664,776500
12754968,776600
12755284,776700
12755604,776800
12755956,776900
12756290,777000
12756661,777100
12757004,777200
12757321,777300
12758016,777400
12758397,777500
12758748,777600
12759110,777700
12759470,777800
12759824,777900
12760181,778000
12760548,778100
12760949,778200
12761320,778300
12761627,778400
12761958,778500
12762353,778600
12762705,778700
12763058,778800
12763412,778900
12763739,779000
12764527,779100
12764907,779200
12765222,779300
12765553,779400
12765893,779500
12766236,779600
12766674,779700
12767025,779800
12767357,779900
12767729,780000
12777335,780100
12777693,780200
12777981,780300
12778282,780400
12778531,780500
12778844,780600
12779227,780700
12779569,780800
12779927,780900
12780294,781000
12780613,781100
12780978,781200
12781355,781300
12781657,781400
12781929,781500
12782270,781600
12782611,781700
12783366,781800
12783736,781900
12784025,782000
12784328,782100
12784614,782200
12784881,782300
12785194,782400
12785509,782500
12785842,782600
12786177,782700
12786526,782800
12786903,782900
12787280,783000
12787645,783100
12787951,783200
12788331,783300
12788720,783400
12789104,783500
12789845,783600
12790203,783700
12790561,783800
12790925,783900
12791287,784000
12791659,784100
12791967,784200
12792321,784300
12792681,784400
12792995,784500
12793307,784600
12793644,784700
12794038,784800
12794459,784900
12794897,785000
12795259,785100
